endTime,artistName,trackName,msPlayed
2021-05-13 19:16,PVRIS,Use Me (feat. 070 Shake),203026
2021-05-13 19:20,SLANDER,Back To U,214400
2021-05-13 19:21,Au5,Answers,49276
2021-05-14 02:54,Tchami,Promesses - Radio Edit,7520
2021-05-14 02:55,Tchami,Praise (feat. Gunna),103830
2021-05-14 02:56,Gryffin,Tie Me Down (with Elley Duhé),29150
2021-05-14 02:57,AlunaGeorge,You Know You Like It - Tchami Remix,61930
2021-05-14 02:59,DJ Snake,You Know You Like It,143169
2021-05-14 03:41,Shakka,Man Down (feat. AlunaGeorge),211211
2021-05-14 03:43,AlunaGeorge,You Know You Like It - Tchami Remix,144498
2021-05-14 04:06,Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),3626
2021-05-14 04:06,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),94950
2021-05-14 04:06,JAY-Z,The Story of O.J.,8930
2021-05-14 04:09,Justin Bieber,Somebody,179414
2021-05-14 04:11,Justin Bieber,Ghost,153190
2021-05-14 04:15,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-05-14 04:18,Justin Bieber,Love You Different (feat. BEAM),186695
2021-05-14 04:20,Justin Bieber,Loved By You (feat. Burna Boy),159250
2021-05-14 04:23,Justin Bieber,Anyone,182237
2021-05-14 18:19,Justin Bieber,Anyone,8537
2021-05-14 18:26,Justin Bieber,Lonely (with benny blanco),103362
2021-05-14 18:29,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),148480
2021-05-14 18:32,Tchami,Praise (feat. Gunna),210000
2021-05-14 18:36,Tchami,All On Me (feat. Zhu),249836
2021-05-14 18:39,Tchami,Promesses - Radio Edit,159572
2021-05-14 18:46,Tchami,Adieu,413333
2021-05-14 18:49,Tchami,Shades,218000
2021-05-14 18:54,Surf Mesa,Carried Away (Love To Love) (with Madison Beer) [Tchami Remix],289500
2021-05-14 18:59,Tchami,After Life (feat. Stacy Barthe),293333
2021-05-14 19:01,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",102373
2021-05-15 18:32,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",92090
2021-05-15 18:35,AUDREY NUNA,damn Right Pt. 2,169717
2021-05-15 18:38,Major Lazer,Lean On (feat. MØ & DJ Snake),176561
2021-05-15 18:41,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),185194
2021-05-15 18:44,DJ Snake,Let Me Love You,152586
2021-05-15 18:48,Masego,Tadow,264674
2021-05-15 18:53,FKJ,Vibin' Out,311837
2021-05-15 18:58,FKJ,Better Give U Up,256800
2021-05-15 19:02,FKJ,Losing My Way,259200
2021-05-15 19:06,FKJ,Skyline,249847
2021-05-15 19:10,FKJ,Risk,210001
2021-05-16 04:36,T-Pain,I Like Dat,27562
2021-05-16 11:03,ILLENIUM,Sideways,183620
2021-05-16 11:07,Nurko,Faith,250671
2021-05-16 11:11,Nurko,Breathe Without,226315
2021-05-16 11:14,Nurko,Here Right Now,178243
2021-05-16 11:17,ILLENIUM,Sideways,168430
2021-05-16 11:21,Nurko,Faith,250671
2021-05-16 11:25,Nurko,Breathe Without,226315
2021-05-16 11:28,Nurko,Here Right Now,204196
2021-05-16 11:33,Trivecta,You Can Be My Light (feat. Monika Santucci),268800
2021-05-16 11:37,Nurko,Better Off Lonely,270000
2021-05-16 11:39,Nurko,Right Now,120766
2021-05-16 14:27,Nurko,Right Now,73921
2021-05-16 14:31,Nurko,If It Isn't You,232615
2021-05-16 14:33,Nurko,Sunsets,140653
2021-05-16 14:34,Jauz,Oceans & Galaxies - Acoustic,13820
2021-05-16 14:37,Jauz,Oceans & Galaxies,200547
2021-05-16 14:41,RL Grime,I Wanna Know,206727
2021-05-16 14:44,Ekali,Forever (feat. Elohim) - Laxcity Remix,216780
2021-05-16 14:48,Jauz,Oceans & Galaxies,200547
2021-05-16 14:51,NGHTMRE,Falling,211714
2021-05-16 14:53,12th Planet,Shipwreck'd,114909
2021-05-16 14:56,SVDDEN DEATH,Blood On Me,192000
2021-05-16 15:00,SVDDEN DEATH,Blood On Me,192000
2021-05-16 15:03,SVDDEN DEATH,Behemoth,192000
2021-05-16 15:06,Marshmello,Sell Out,192000
2021-05-16 15:08,SVDDEN DEATH,Confusion Spell,137142
2021-05-16 15:13,SVDDEN DEATH,Take Ya Head Off,260597
2021-05-16 15:52,SVDDEN DEATH,DEATHMATCH,205714
2021-05-16 15:54,SVDDEN DEATH,UTAH,128017
2021-05-16 16:21,Major Lazer,Cold Water (feat. Justin Bieber & MØ),10325
2021-05-16 16:21,Major Lazer,Lean On (feat. MØ & DJ Snake),38314
2021-05-16 16:21,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,11263
2021-05-16 23:05,Masego,Tadow,301893
2021-05-16 23:08,FKJ,Vibin' Out,175110
2021-05-16 23:11,Kid Bloom,Electric U,171696
2021-05-16 23:14,Wild Nothing,Chinatown,198842
2021-05-16 23:18,Tom Misch,South of the River,269815
2021-05-16 23:23,Glass Animals,Gooey,289306
2021-05-16 23:29,Gavin Turek,It's The Light,325733
2021-05-16 23:32,Bon Iver,33 “GOD”,213000
2021-05-16 23:36,Phoenix,J-Boy,248213
2021-05-16 23:39,Omar Apollo,Unbothered,124954
2021-05-16 23:41,Jakob,Let It Pass,126697
2021-05-16 23:44,Men I Trust,Show Me How,215110
2021-05-16 23:54,Bruno Major,Easily,171395
2021-05-17 00:13,RL Grime,Stinger,230204
2021-05-17 00:18,ILLENIUM,Sideways,277888
2021-05-17 00:22,Excision,Your Fault,217014
2021-05-17 01:28,Besomorph,Zombie,15000
2021-05-17 01:29,N3WPORT,Best Part Of Me,42700
2021-05-17 01:29,Elyin,Dreams,41720
2021-05-17 01:31,Elephante,Dynasty,68320
2021-05-17 02:04,ILLENIUM,Nightlight,7890
2021-05-17 02:04,Miles Away,Bring Me Back,19950
2021-05-17 02:04,ILLENIUM,First Time,9660
2021-05-17 02:04,Halsey,Without Me - ILLENIUM Remix,158750
2021-05-17 02:08,PEEKABOO,POWERMOVE,3583
2021-05-17 02:08,The Chainsmokers,Takeaway,18990
2021-05-17 02:08,RL Grime,Stinger,9407
2021-05-17 02:08,helloworld,voices (with Pauline Herr),110976
2021-05-17 02:08,ISOxo,RADIAL,3180
2021-05-17 02:13,PEEKABOO,POWERMOVE,253669
2021-05-17 06:29,ISOxo,RADIAL,63990
2021-05-17 06:49,RL Grime,Stinger,262329
2021-05-17 06:52,PEEKABOO,POWERMOVE,199386
2021-05-17 06:56,ISOxo,RADIAL,231374
2021-05-17 07:00,RL Grime,Stinger,230204
2021-05-17 07:02,PEEKABOO,POWERMOVE,117215
2021-05-17 07:04,Papa Khan,Rain,151082
2021-05-17 07:07,Jauz,Oceans & Galaxies,185706
2021-05-17 07:10,SVDDEN DEATH,Blood On Me,168821
2021-05-17 08:33,DECLÖ,Out Of Time,11170
2021-05-17 08:33,DECLÖ,No Lie - Original Mix,10730
2021-05-17 08:33,Wavedash,Stallions,64687
2021-05-17 11:18,Nick Elliott,Through This Night,9910
2021-05-17 11:18,DECLÖ,Gotta Be Love,24520
2021-05-17 11:19,ILLENIUM,Sideways,11160
2021-05-17 11:34,ILLENIUM,In Your Arms (with X Ambassadors),42590
2021-05-17 11:36,Billie Eilish,Your Power,149678
2021-05-17 11:37,Billie Eilish,ilomilo - Live From The Film - Billie Eilish: The World’s A Little Blurry,41481
2021-05-17 11:37,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),14560
2021-05-17 11:40,Billie Eilish,Therefore I Am,174321
2021-05-17 11:42,Billie Eilish,my future,107248
2021-05-17 17:53,PEEKABOO,POWERMOVE,2111
2021-05-17 17:53,San Holo,bb u ok?,789
2021-05-17 17:53,Yellow Claw,Summertime,0
2021-05-17 17:53,San Holo,Light,2240
2021-05-17 17:56,San Holo,Honest,228000
2021-05-17 18:00,San Holo,black and white,218625
2021-05-17 18:04,NGHTMRE,Falling,211714
2021-05-17 18:08,SLANDER,"Anywhere (feat. shYbeast, PLYA)",287600
2021-05-17 18:12,RL Grime,I Wanna Know,206727
2021-05-17 18:16,Boombox Cartel,Moon Love,243692
2021-05-18 05:01,Billie Eilish,my future,8140
2021-05-18 05:04,NGHTMRE,Falling,191860
2021-05-18 05:08,NGHTMRE,Falling,211714
2021-05-18 05:12,RL Grime,Stinger,230204
2021-05-18 05:15,SLANDER,Hurts Sometimes (with Jonathan Mendelsohn),225882
2021-05-18 05:19,San Holo,bb u ok?,201611
2021-05-18 05:23,Big Gigantic,You’re The One,244000
2021-05-18 05:27,NGHTMRE,GUD VIBRATIONS,224210
2021-05-18 05:30,Kaivon,First Breath,209577
2021-05-18 05:34,RL Grime,Atoms - Said the Sky Remix,255117
2021-05-18 05:38,SLANDER,Potions,215200
2021-05-18 05:41,Ekali,Hard To Say Goodbye (feat. Chloe Angelides),197100
2021-05-18 05:46,NGHTMRE,Man's First Inhibition,263899
2021-05-18 05:50,Boombox Cartel,Moon Love,243692
2021-05-18 05:53,Zeds Dead,Neck And Neck - DNMO Remix,182400
2021-05-18 05:57,RL Grime,Take It Away,236521
2021-05-18 06:00,SLANDER,Back To U,214400
2021-05-18 06:03,Ekali,Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,156923
2021-05-18 06:07,NGHTMRE,Like That,260087
2021-05-18 06:10,Snavs,Us,184273
2021-05-18 06:11,San Holo,Honest,141013
2021-05-18 06:12,TroyBoi,Bellz,114604
2021-05-18 06:16,RL Grime,I Wanna Know,185801
2021-05-18 06:21,SLANDER,"Anywhere (feat. shYbeast, PLYA)",287600
2021-05-18 07:14,NGHTMRE,No Coming Down,195692
2021-05-18 07:15,Slushii,All I Need,13460
2021-05-18 07:15,Slushii,Test Me,92546
2021-05-18 07:16,Slushii,LUV U NEED U,67390
2021-05-18 07:35,RL Grime,Stinger,11670
2021-05-18 07:35,The GaryVee Audio Experience,The Real Reason Why Your Content Isn’t Working,97227
2021-05-18 11:28,RL Grime,Stinger,218533
2021-05-18 11:32,PEEKABOO,POWERMOVE,223348
2021-05-18 11:33,ISOxo,RADIAL,97498
2021-05-18 11:33,Eminem,'Till I Collapse,6640
2021-05-18 11:34,Skan,No Glory (feat. M.I.M.E & Drama B),12440
2021-05-18 11:34,Freya Ridings,Lost Without You,4140
2021-05-18 11:34,Rezz,Hypnocurrency,3624
2021-05-18 11:34,Unknown Brain,War Zone,13330
2021-05-18 11:35,Joji,Daylight,2990
2021-05-18 11:35,Flosstradamus,Soundclash,23110
2021-05-18 11:35,SLANDER,When I'm With You (feat. neverwaves),47205
2021-05-18 11:36,RL Grime,Take It Away - Alexander Lewis Remix,22280
2021-05-18 11:36,Jordan Comolli,You & Me,33100
2021-05-18 11:37,Barren Gates,Enslaved,9020
2021-05-18 11:39,Skrillex,First of the Year (Equinox),1420
2021-05-18 11:39,Ty Dolla $ign,So Am I (feat. Damian Marley & Skrillex),580
2021-05-18 11:39,Skrillex,Ruffneck - Full Flex,3060
2021-05-18 11:39,Sirah,Deadbeat (feat. Skrillex),1070
2021-05-18 11:39,Skrillex,"With You, Friends (Long Drive)",720
2021-05-18 11:39,Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,104350
2021-05-18 11:39,Skrillex,All Is Fair in Love and Brostep,3650
2021-05-18 11:39,Dillon Francis,Bun Up the Dance,4620
2021-05-18 11:41,Biosyrup,Banshee,131613
2021-05-18 11:43,Henry Fong,What's the Move (feat. General Degree) - Tisoki Remix,118400
2021-05-18 11:46,Skrillex,HUMBLE. - SKRILLEX REMIX,185567
2021-05-18 11:48,Pegboard Nerds,Computa Hakka,30538
2021-05-18 11:48,Pegboard Nerds,Computa Hakka,5183
2021-05-18 11:48,Herobust,BRUH?!,9040
2021-05-18 11:51,Zomboy,Lone Wolf,182180
2021-05-18 11:52,Boogie T,Senpai (Original Mix),82680
2021-05-18 11:55,Tisoki,Razor Blades,148351
2021-05-18 11:58,Biosyrup,Mist,224000
2021-05-18 13:28,Oliverse,Somethin Good,103148
2021-05-18 13:31,James Bay,Us,167530
2021-05-18 13:35,James Bay,"The Best - Recorded at Metropolis Studios, London",0
2021-05-18 13:35,James Bay,Let It Go,251472
2021-05-18 13:39,James Bay,Hold Back The River,221980
2021-05-18 13:42,Gentle Bones,Sixty Five,189968
2021-05-18 13:43,Gentle Bones,Shifting Over,2340
2021-05-18 13:43,Gentle Bones,B4NGER,7961
2021-05-18 13:43,Gentle Bones,Geniuses & Thieves,27440
2021-05-18 13:46,Gentle Bones,Until We Die,184249
2021-05-18 13:50,Gentle Bones,Settle Down,220480
2021-05-18 13:54,Gentle Bones,Elusive,263920
2021-05-18 13:56,Gentle Bones,Save Me,114610
2021-05-19 06:20,Gentle Bones,Save Me,116925
2021-05-19 06:24,James Bay,Wait In Line,3710
2021-05-19 06:24,Gentle Bones,Lost,134564
2021-05-19 06:24,James Bay,Let It Go,1420
2021-05-19 06:24,Maisie Peters,Funeral (feat. James Bay),6110
2021-05-19 06:28,James Bay,Pink Lemonade,242199
2021-05-19 06:29,James Bay,Wild Love,55430
2021-05-19 06:33,James Bay,Us,165590
2021-05-19 06:33,James Bay,Let It Go,10690
2021-05-19 06:34,The Weeknd,The Hills,37900
2021-05-19 06:35,The Weeknd,Loft Music,80500
2021-05-19 06:40,The Weeknd,Tell Your Friends,319000
2021-05-19 06:41,The Weeknd,Blinding Lights,4500
2021-05-19 06:44,The Weeknd,Secrets,5444
2021-05-19 06:44,The Weeknd,True Colors,193015
2021-05-19 08:59,ROSÉ,Gone,3540
2021-05-19 08:59,ROSÉ,On The Ground,1400
2021-05-19 08:59,The Weeknd,Die For You,200690
2021-05-19 14:10,ROSÉ,Gone,2170
2021-05-19 14:11,James Bay,In My Head,51270
2021-05-19 14:11,Masego,Tadow - Extended Version,2720
2021-05-19 14:13,FKJ,Lying Together,155950
2021-05-19 14:14,Stephan-König-Trio,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air (On a G String)",28320
2021-05-19 14:17,Joji,Run,195000
2021-05-19 14:37,Leon Bridges,Inside Friend (feat. John Mayer),175432
2021-05-19 14:42,Tom Misch,Disco Yes,280878
2021-05-19 14:46,Monsune,OUTTA MY MIND,226005
2021-05-19 14:49,Bon Iver,33 “GOD”,213000
2021-05-19 14:51,Joji,SLOW DANCING IN THE DARK,119713
2021-05-20 05:30,C418,Oxygène,2520
2021-05-20 05:30,C418,Dog,3970
2021-05-20 05:31,C418,Wet Hands,72505
2021-05-20 05:59,C418,Équinoxe,114875
2021-05-20 06:01,C418,Beginning,102100
2021-05-20 06:06,C418,Key,57459
2021-05-20 06:07,C418,Death,21340
2021-05-20 06:39,C418,Oxygène,37984
2021-05-20 06:43,C418,Haggstrom,204000
2021-05-20 07:04,C418,Mice On Venus,281500
2021-05-20 07:06,C418,Moog City,160000
2021-05-20 07:09,C418,Dog,145750
2021-05-20 07:10,C418,Chris,87750
2021-05-20 07:13,C418,Cat,186250
2021-05-20 07:16,C418,Clark,191750
2021-05-20 07:18,C418,Excuse,124000
2021-05-20 07:20,C418,Door,111437
2021-05-20 07:22,C418,Droopy Likes Ricochet,96234
2021-05-20 07:25,C418,Subwoofer Lullaby,208562
2021-05-20 07:28,C418,Thirteen,176500
2021-05-20 07:32,C418,Sweden,215500
2021-05-20 07:34,C418,Danny,129491
2021-05-20 07:36,C418,Living Mice,87396
2021-05-20 07:37,C418,Dry Hands,68500
2021-05-20 07:39,C418,Droopy Likes Your Face,116762
2021-05-20 07:43,C418,Minecraft,254000
2021-05-20 07:48,C418,Mice On Venus,281500
2021-05-20 07:49,Christopher Larkin,Reflection,99138
2021-05-20 07:50,Gareth Coker,"Ori, Lost In the Storm (feat. Aeralie Brighton)",68198
2021-05-20 07:54,Mick Gordon,Faust,197376
2021-05-20 07:58,Jeremy Soule,Dawn,237794
2021-05-20 08:02,C418,Shuniji,244199
2021-05-20 08:04,ConcernedApe,Dance of the Moonlight Jellies,110769
2021-05-20 08:07,Christopher Larkin,City of Tears,178764
2021-05-20 08:11,Scattle,RGB,247991
2021-05-20 08:14,Pascal Michael Stiefel,Peace and Tranquility,180114
2021-05-20 08:15,C418,Wet Hands,90000
2021-05-20 08:18,Jeremy Soule,The Bannered Mare,148060
2021-05-20 08:21,ConcernedApe,Winter (The Wind Can Be Still),170958
2021-05-20 08:25,Christopher Larkin,White Palace,258979
2021-05-20 08:27,Laura Shigihara,Loonboon,107012
2021-05-20 08:30,C418,Far,192000
2021-05-20 08:32,Lena Raine,Exhale,140775
2021-05-20 08:36,Mick Gordon,SkullHacker,240006
2021-05-20 10:42,Notixx,I Need You,32566
2021-05-21 04:44,Thirty Seconds To Mars,The Kill,200746
2021-05-21 04:48,Thirty Seconds To Mars,The Kill,1706
2021-05-21 04:48,Thirty Seconds To Mars,100 Suns,2940
2021-05-21 04:48,Thirty Seconds To Mars,Alibi,104502
2021-05-21 04:52,Thirty Seconds To Mars,The Kill,226899
2021-05-21 04:56,Thirty Seconds To Mars,From Yesterday,247373
2021-05-21 05:00,Thirty Seconds To Mars,From Yesterday,247373
2021-05-21 05:00,Olivia Rodrigo,brutal,16080
2021-05-21 05:00,Thirty Seconds To Mars,A Modern Myth,4443
2021-05-21 05:09,Olivia Rodrigo,drivers license,194890
2021-05-21 05:12,Justin Bieber,2 Much,144583
2021-05-21 05:14,Justin Bieber,Lonely (with benny blanco),149189
2021-05-21 05:17,Justin Bieber,Anyone,190779
2021-05-21 05:20,Justin Bieber,Deserve You,187238
2021-05-21 05:23,Justin Bieber,Loved By You (feat. Burna Boy),159250
2021-05-21 05:26,Justin Bieber,As I Am (feat. Khalid),174406
2021-05-21 05:29,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-05-21 05:32,Justin Bieber,Hold On,170813
2021-05-21 05:35,Justin Bieber,Die For You (feat. Dominic Fike),198425
2021-05-21 05:38,Justin Bieber,Off My Face,156467
2021-05-21 05:40,Justin Bieber,MLK Interlude,98154
2021-05-21 17:18,Travis Scott,HIGHEST IN THE ROOM,10430
2021-05-21 17:19,Travis Scott,SICKO MODE,24060
2021-05-21 17:20,Travis Scott,goosebumps,22250
2021-05-21 17:20,Mew Suppasit,Nan Na,16000
2021-05-21 17:21,NICECNX,คล้าย,23480
2021-05-21 17:24,Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",221060
2021-05-21 17:25,Major Lazer,Titans (feat. Sia & Labrinth),66150
2021-05-21 17:25,Labrinth,Still Don't Know My Name,1380
2021-05-21 17:26,Labrinth,Planning Date,960
2021-05-21 17:26,Labrinth,Formula,680
2021-05-21 17:26,Labrinth,Formula,2220
2021-05-21 17:26,Labrinth,Preparing For Call,1460
2021-05-21 17:26,Labrinth,Euphoria Funfair,4030
2021-05-21 17:26,Labrinth,Maddy's Story,1800
2021-05-21 17:26,Labrinth,We All Knew,880
2021-05-21 17:26,Labrinth,Nate Growing Up,1210
2021-05-21 17:26,Labrinth,Shy Guy,1150
2021-05-21 17:26,Labrinth,Forever,1970
2021-05-21 17:26,Labrinth,Forever,3430
2021-05-21 17:26,Labrinth,Forever,850
2021-05-21 17:26,Labrinth,Say Goodnight,1520
2021-05-21 17:26,Labrinth,Home From Rehab,810
2021-05-21 17:26,Labrinth,The Lake,690
2021-05-21 17:26,Labrinth,New Girl,800
2021-05-21 17:27,Labrinth,WTF Are We Talking For,770
2021-05-21 17:27,Labrinth,Kat's Denial,750
2021-05-21 17:27,Labrinth,Euphoria Funfair,1410
2021-05-21 17:27,Labrinth,Maddy's Story,6140
2021-05-21 17:27,Labrinth,Grapefruit Diet,0
2021-05-21 17:27,Labrinth,Following Tyler,1730
2021-05-21 17:27,Labrinth,Still Don't Know My Name,1010
2021-05-21 17:27,Labrinth,The Lake,950
2021-05-21 17:30,Labrinth,All For Us - from the HBO Original Series Euphoria,174980
2021-05-21 17:31,Labrinth,Where The Wild Things,70460
2021-05-22 06:32,Skrillex,HUMBLE. - SKRILLEX REMIX,46760
2021-05-22 06:33,PEEKABOO,POWERMOVE,75940
2021-05-22 06:37,RL Grime,Stinger,230204
2021-05-22 06:39,PEEKABOO,POWERMOVE,112025
2021-05-22 06:39,RL Grime,Stinger,6040
2021-05-22 06:43,RL Grime,I Wanna Know,206727
2021-05-22 06:46,RL Grime,Take It Away,236521
2021-05-22 06:50,RL Grime,Stinger,230204
2021-05-22 06:54,RL Grime,Undo - AWAY Remix,212571
2021-05-22 06:57,RL Grime,Formula,210389
2021-05-22 07:02,RL Grime,Atoms - Said the Sky Remix,255117
2021-05-22 07:05,RL Grime,Undo,208695
2021-05-22 07:09,RL Grime,Take It Away - Alexander Lewis Remix,211937
2021-05-22 07:13,RL Grime,Stay For It,258082
2021-05-22 07:20,RL Grime,Outta Here,102343
2021-05-22 07:22,Travis Scott,HIGHEST IN THE ROOM,55720
2021-05-22 07:22,Baby Keem,durag activity (with Travis Scott),38280
2021-05-22 07:24,DJ Khaled,POPSTAR (feat. Drake),53910
2021-05-22 07:25,Olivia Rodrigo,good 4 u,10850
2021-05-22 07:25,Drake,What’s Next,48060
2021-05-22 07:25,Dua Lipa,Don't Start Now,24110
2021-05-22 07:26,Lil Nas X,MONTERO (Call Me By Your Name),10240
2021-05-22 07:26,Masked Wolf,Astronaut In The Ocean,61550
2021-05-22 07:27,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),4710
2021-05-22 07:27,Doja Cat,Kiss Me More (feat. SZA),18960
2021-05-22 07:27,Los Legendarios,Fiel,3940
2021-05-22 07:27,Sebastian Yatra,Pareja Del Año,4410
2021-05-22 07:29,J. Cole,m y . l i f e (with 21 Savage & Morray),109630
2021-05-22 07:29,J. Cole,a m a r i,16580
2021-05-22 07:29,J. Cole,9 5 . s o u t h,3870
2021-05-22 07:30,J. Cole,i n t e r l u d e,41940
2021-05-22 07:30,J. Cole,t h e . c l i m b . b a c k,14720
2021-05-22 07:32,J. Cole,KOD,15120
2021-05-22 07:32,J. Cole,Motiv8,21530
2021-05-22 07:32,J. Cole,ATM,8390
2021-05-22 07:32,J. Cole,No Role Modelz,68530
2021-05-22 07:34,J. Cole,MIDDLE CHILD,121710
2021-05-22 07:36,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),5290
2021-05-22 07:36,J. Cole,m y . l i f e (with 21 Savage & Morray),70540
2021-05-22 07:36,Justin Bieber,Hold On,4650
2021-05-22 07:38,Justin Bieber,Lonely (with benny blanco),126165
2021-05-22 07:42,Justin Bieber,There She Go (feat. Lil Uzi Vert),215019
2021-05-22 07:45,Justin Bieber,Lifetime,27764
2021-05-22 07:45,Justin Bieber,I Can't Be Myself (feat. Jaden),193359
2021-05-22 17:15,Justin Bieber,Lifetime,12170
2021-05-22 17:19,Digital Marketing Now Podcast,EP. 9 - Facebook Ad - แนะนำ Audience Targeting ทั้ง 3 แบบในระบบโฆษณาของ Facebook,62089
2021-05-22 17:19,Travis Scott,Goosebumps - Remix,12610
2021-05-22 17:24,Travis Scott,goosebumps,243836
2021-05-22 17:26,Travis Scott,HIGHEST IN THE ROOM,175720
2021-05-22 17:32,Travis Scott,SICKO MODE,312820
2021-05-22 17:34,JACKBOYS,OUT WEST (feat. Young Thug),157712
2021-05-22 17:38,Travis Scott,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",195129
2021-05-23 03:45,Porter Robinson,Unfold,5050
2021-05-23 03:45,Porter Robinson,Musician,5900
2021-05-23 03:45,Porter Robinson,Look at the Sky,6290
2021-05-23 09:15,Porter Robinson,Something Comforting,48220
2021-05-23 09:20,Nils Frahm,Nils Has a New Piano,153100
2021-05-23 12:43,Nils Frahm,Nils Has a New Piano,8670
2021-05-23 12:51,Hans Zimmer,Time,37090
2021-05-23 12:51,Hans Zimmer,Time,340
2021-05-23 15:50,Ramin Djawadi,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",3590
2021-05-23 15:53,Hans Zimmer,Time,213691
2021-05-23 15:54,James Newton Howard,London,24660
2021-05-23 15:57,Porter Robinson,Shelter,208792
2021-05-23 16:03,Porter Robinson,Goodbye To A World,328506
2021-05-23 16:08,Porter Robinson,Unfold,285821
2021-05-23 16:13,Porter Robinson,Look at the Sky,309985
2021-05-23 16:17,Porter Robinson,Musician,238870
2021-05-23 16:19,Porter Robinson,Get Your Wish,128472
2021-05-23 18:13,Kygo,Intro,26666
2021-05-24 00:48,Kayzo,Cruel Love (feat. shYbeast & FRANK ZUMMO),64789
2021-05-24 00:48,Seven Lions,Rush Over Me,16890
2021-05-24 04:23,The MATTER Podcast,Adult หรือ Young EP13 | วิธีสัมภาษณ์งาน ให้ได้งาน,4201237
2021-05-24 09:05,The MATTER Podcast,Adult หรือ Young EP13 | วิธีสัมภาษณ์งาน ให้ได้งาน,2060
2021-05-24 09:06,Lofi Fruits Music,Budapest,103548
2021-05-24 09:09,Lofi Fruits Music,Snowfall,136059
2021-05-24 09:10,Lofi Fruits Music,Reminiscing,108056
2021-05-24 09:12,Lofi Fruits Music,Issues,98939
2021-05-24 09:14,Lofi Fruits Music,summer vacation,37974
2021-05-24 09:14,Lofi Fruits Music,Avatar's Love,98051
2021-05-24 12:34,Lofi Fruits Music,summer vacation,59704
2021-05-24 12:35,Lofi Fruits Music,Only Wanna Be With You,107560
2021-05-24 12:37,Lofi Fruits Music,PILLOWTALK,12130
2021-05-24 12:37,Lofi Fruits Music,Chandelier,98764
2021-05-24 12:39,Lofi Fruits Music,Overgrown,102752
2021-05-24 12:41,Lofi Fruits Music,File Select,139560
2021-05-24 12:43,Lofi Fruits Music,3 AM. Gaming,124670
2021-05-24 12:46,Lofi Fruits Music,Stan,148000
2021-05-24 12:48,Jazz Fruits Music,Formal Chicken's Jazz Session,144889
2021-05-24 12:50,Chill Fruits Music,The Carnival of the Animals,105052
2021-05-24 12:52,Lofi Fruits Music,Villagers,126000
2021-05-24 12:54,Lofi Fruits Music,Is that all it would take?,125333
2021-05-24 12:56,Lofi Fruits Music,I'm So Sleepy,95047
2021-05-24 12:58,Chill Fruits Music,Comptine d'un autre été l'après-midi,136556
2021-05-24 13:00,Lofi Fruits Music,Anyone Got Mic,116050
2021-05-24 13:02,Lofi Fruits Music,Hypnotize,93558
2021-05-24 13:03,Lofi Fruits Music,Sleepy Night,106500
2021-05-24 13:06,Lofi Fruits Music,This Works,165552
2021-05-24 13:08,Chill Fruits Music,The Heart Asks Pleasure First,105810
2021-05-24 13:10,Lofi Fruits Music,Intro,100768
2021-05-24 13:12,Lofi Fruits Music,Always,125114
2021-05-24 13:13,Lofi Fruits Music,Arcade,106000
2021-05-24 13:15,Lofi Fruits Music,Married Life,120046
2021-05-24 13:17,Lofi Fruits Music,Where is the Love,97868
2021-05-24 13:19,Lofi Fruits Music,Somebody that I Used to Know,128040
2021-05-24 13:21,Lofi Fruits Music,Sign of the Times,99044
2021-05-24 13:23,Lofi Fruits Music,Summertime Magic,100500
2021-05-24 13:25,Chill Fruits Music,I've Never Been There,123050
2021-05-24 13:27,Lofi Fruits Music,Chasing Cars,114750
2021-05-24 13:29,Lofi Fruits Music,Blinding Lights,139063
2021-05-24 13:31,Lofi Fruits Music,Mask Off,105313
2021-05-24 13:32,Lofi Fruits Music,Mood,95047
2021-05-24 13:35,Lofi Fruits Music,A Sky Full of Stars,137810
2021-05-24 13:36,Lofi Fruits Music,Nightly Serenade,96040
2021-05-24 13:38,Lofi Fruits Music,Symphony,132063
2021-05-24 13:41,Chill Fruits Music,Vibrations,127543
2021-05-24 13:42,Bauke Top,Call For Spring,113437
2021-05-24 13:45,Lofi Fruits Music,No More Expectations,131671
2021-05-24 13:47,Lofi Fruits Music,Drivers License,130548
2021-05-24 13:49,Lofi Fruits Music,Flow Over,105418
